id,question,url,reason
30-14,"En esta situación, ¿el vehículo rojo puede adelantar al vehículo inmovilizado?",https://www.todotest.com/tests/imgs/0338.jpg,q_this_situation
30-15,"A la vista de esta imagen, ¿qué debe hacer el conductor del vehículo?",https://www.todotest.com/tests/imgs/poli_4.jpg,q_image_like
30-23,"Ante esta señal, ¿qué se debe hacer?",https://www.todotest.com/tests/imgs/0337.jpg,q_sign_like|q_sign_or_marking_desc
30-24,Esta señal prohíbe la entrada a...,https://www.todotest.com/tests/imgs/r105.jpg,q_sign_like|q_sign_or_marking_desc
30-27,"Cuando la separación entre los trazos de una línea discontinua es sensiblemente más corta que en el caso general, ¿qué puede anunciar?",https://www.todotest.com/tests/imgs/0523.jpg,q_sign_or_marking_desc|q_marking_hard
31-6,Este vehículo está inmovilizado por avería. ¿Debe advertirlo?,https://www.todotest.com/tests/imgs/0359.jpg,q_deictic_vehicle
31-9,"En esta situación, ¿tienen prioridad de paso los animales?",https://www.todotest.com/tests/imgs/0079.jpg,q_this_situation
31-12,"A la vista de la señal, ¿tienen preferencia de paso los animales domésticos cuando crucen la calzada?",https://www.todotest.com/tests/imgs/0358.jpg,q_sign_or_marking_desc
31-17,¿Qué indica esta señal?,https://www.todotest.com/tests/imgs/0144.jpg,q_sign_like|q_sign_or_marking_desc
31-22,"Esta línea discontinua, ¿qué indica?",https://www.todotest.com/tests/imgs/0178.jpg,q_sign_or_marking_desc|q_marking_hard
32-1,Esta señal prohíbe ...,https://www.todotest.com/tests/imgs/r307.jpg,q_sign_like|q_sign_or_marking_desc
32-3,"En esta vía de doble sentido de circulación y tres carriles, ¿dónde debe colocarse el vehículo azul para cambiar de dirección a la izquierda?",https://www.todotest.com/tests/imgs/0586.jpg,q_deictic_road
32-16,"Esta señal, ¿prohíbe proseguir la marcha si no dispone de cadenas para nieve?",https://www.todotest.com/tests/imgs/r412.jpg,q_sign_like|q_sign_or_marking_desc
32-21,"En esta vía circula por el carril que mejor conviene a su destino, ¿cuándo puede abandonarlo?",https://www.todotest.com/tests/imgs/0744.jpg,q_deictic_road
32-27,Esta señal indica...,https://www.todotest.com/tests/imgs/s16.jpg,q_sign_like|a_visual_noun_plus_ref|q_sign_or_marking_desc
32-28,"En esta vía, si circula más rápido por el carril de la derecha, ¿se considera adelantamiento?",https://www.todotest.com/tests/imgs/0361.jpg,q_deictic_road
32-30,¿Qué le indica la señal?,https://www.todotest.com/tests/imgs/0513.jpg,q_sign_or_marking_desc
33-2,¿Qué indican las siguientes señales?,https://www.todotest.com/tests/imgs/0368.jpg,q_sign_or_marking_desc
33-9,Si la separación entre los trazos de una línea longitudinal discontinua es sensiblemente más corta que en el caso general anuncia...,https://www.todotest.com/tests/imgs/0646.jpg,q_sign_or_marking_desc|q_marking_hard
33-15,"Adelantar a varios vehículos a la vez, ¿está permitido?",https://www.todotest.com/tests/imgs/0376.jpg,a_visual_noun_plus_ref
33-17,La señal que se observa en la fotografía obliga a mantener esa velocidad máxima en todo el poblado...,https://www.todotest.com/tests/imgs/0370.jpg,q_image_like|q_shown_appears|q_sign_or_marking_desc
33-19,"Esta señal, en un carril de entrada a un peaje, obliga a quienes circulen por él a...",https://www.todotest.com/tests/imgs/r418.jpg,q_sign_like|q_sign_or_marking_desc
33-28,¿Puede circular por este cebreado conduciendo un ciclomotor?,https://www.todotest.com/tests/imgs/0424.jpg,q_is_this_pattern|q_sign_or_marking_desc
34-3,"A la vista de la señal que realiza el agente, ¿cuándo podrá reanudar la marcha?",https://www.todotest.com/tests/imgs/poli_2.jpg,q_sign_or_marking_desc
34-11,"Esta señal, ¿qué indica?",https://www.todotest.com/tests/imgs/r300a.jpg,q_sign_like|q_sign_or_marking_desc
34-15,"En esta vía, ¿por dónde debe circular un ciclomotor?",https://www.todotest.com/tests/imgs/0020.jpg,q_deictic_road
34-20,"En esta línea longitudinal discontinua, ¿qué indica una separación más corta de los trazos?",https://www.todotest.com/tests/imgs/0378.jpg,q_sign_or_marking_desc|q_marking_hard
34-25,"En una intersección sin señalización expresa, la norma general de preferencia de paso es...",https://www.todotest.com/tests/imgs/0385.jpg,a_visual_noun_plus_ref
34-27,¿Qué indica esta señal?,https://www.todotest.com/tests/imgs/s61a.jpg,q_sign_like|a_visual_noun_plus_ref|q_sign_or_marking_desc
35-5,"Estas señales, sobre una carretera convencional, indican, desvío hacia...",https://www.todotest.com/tests/imgs/s360.jpg,q_sign_like|q_sign_or_marking_desc
35-9,"Esta señal, ¿qué indica?",https://www.todotest.com/tests/imgs/r303.jpg,q_sign_like|q_sign_or_marking_desc
35-17,¿Qué indica esta señal?,https://www.todotest.com/tests/imgs/r407b.jpg,q_sign_like|q_sign_or_marking_desc
36-3,La señal indica...,https://www.todotest.com/tests/imgs/s127.jpg,q_sign_or_marking_desc
36-9,La señal advierte peligro por...,https://www.todotest.com/tests/imgs/p28.jpg,q_sign_or_marking_desc
36-17,"En esta intersección, ¿qué señal debe obedecer el vehículo azul para girar a la derecha?",https://www.todotest.com/tests/imgs/0399.jpg,q_deictic_road|q_sign_or_marking_desc
36-21,Esta señal obliga a circular dentro del túnel con el alumbrado de...,https://www.todotest.com/tests/imgs/r413.jpg,q_sign_like|q_sign_or_marking_desc
36-22,¿A qué vehículos prohíbe el adelantamiento esta señal?,https://www.todotest.com/tests/imgs/r306.jpg,q_sign_like|q_sign_or_marking_desc
37-7,¿Qué indica esta señal?,https://www.todotest.com/tests/imgs/r103.jpg,q_sign_like|q_sign_or_marking_desc
37-8,¿Qué debe hacer ante las indicaciones de los agentes?,https://www.todotest.com/tests/imgs/0422.jpg,q_sign_or_marking_desc
37-13,"Esta señal, ¿qué indica?",https://www.todotest.com/tests/imgs/s123.jpg,q_sign_like|q_sign_or_marking_desc
37-18,Para adelantar a este vehículo...,https://www.todotest.com/tests/imgs/0409.jpg,q_deictic_vehicle
37-19,El conductor de este vehículo está indicando que va a...,https://www.todotest.com/tests/imgs/0723.jpg,q_deictic_vehicle
37-22,¿Puede adelantar a partir de la señal vertical?,https://www.todotest.com/tests/imgs/0419.jpg,q_sign_or_marking_desc
37-23,"Los conductores que llegan a un puente móvil cerrado o con la barrera o semibarrera en movimiento, deben...",https://www.todotest.com/tests/imgs/0474.jpg,a_visual_noun_plus_ref
37-26,Esta señal indica peligro por...,https://www.todotest.com/tests/imgs/p33.jpg,q_sign_like|q_sign_or_marking_desc
38-9,¿Qué está indicando este conductor?,https://www.todotest.com/tests/imgs/0723.jpg,q_deictic_vehicle
38-11,Esta señal indica...,https://www.todotest.com/tests/imgs/s11a.jpg,q_sign_like|q_sign_or_marking_desc
38-13,"En una zona de obras en la que se ha producido un estrechamiento de la calzada, ¿qué vehículo tendrá preferencia si no hay señal que la regule?",https://www.todotest.com/tests/imgs/0429.jpg,q_sign_or_marking_desc
38-16,Este panel se coloca debajo de una señal de peligro para indicar...,https://www.todotest.com/tests/imgs/0368.jpg,q_sign_like
38-23,En una intersección sin línea de detención. ¿Dónde hay que detenerse?,https://www.todotest.com/tests/imgs/0008.jpg,q_marking_hard
38-26,En este tramo de autopista el vehículo negro no quiere adelantar. ¿Puede circular por el carril izquierdo?,https://www.todotest.com/tests/imgs/0425.jpg,q_deictic_road
39-6,¿Qué indica la señal?,https://www.todotest.com/tests/imgs/s15c.jpg,a_visual_noun_plus_ref|q_sign_or_marking_desc
39-7,¿Qué está indicando este conductor con el brazo?,https://www.todotest.com/tests/imgs/0724.jpg,q_deictic_vehicle
39-16,¿Qué indica esta señal?,https://www.todotest.com/tests/imgs/p16a.jpg,q_sign_like|q_sign_or_marking_desc
39-19,"El vehículo azul quiere girar a la derecha, ¿a qué le obliga la señal de STOP?",https://www.todotest.com/tests/imgs/0070.jpg,q_sign_or_marking_desc
39-23,"En una autopista, a partir de esta señal...",https://www.todotest.com/tests/imgs/r501.jpg,q_sign_like
39-25,¿Por qué lado de la señal es obligatorio pasar?,https://www.todotest.com/tests/imgs/r401b.jpg,q_sign_or_marking_desc
40-8,"Esta señal de peligro, ¿qué indica?",https://www.todotest.com/tests/imgs/p11a.jpg,q_sign_like|q_sign_or_marking_desc
40-18,Las flechas de selección de carril...,https://www.todotest.com/tests/imgs/0124.jpg,a_sign_or_marking_desc
40-19,¿Debe el conductor del turismo de color blanco respetar la señal de stop cuando llegue al cruce?,https://www.todotest.com/tests/imgs/0448.jpg,a_visual_noun_plus_ref|q_sign_or_marking_desc
40-21,¿Qué indica esta señal?,https://www.todotest.com/tests/imgs/p28o.jpg,q_sign_like|q_sign_or_marking_desc
40-24,¿Puede inmovilizar el vehículo en esta zona para bajar a recoger una mercancía abandonando el vehículo?,https://www.todotest.com/tests/imgs/0440.jpg,q_is_this_pattern
40-27,¿A qué velocidad máxima puede circular una motocicleta por esta carretera convencional?,https://www.todotest.com/tests/imgs/0441.jpg,q_deictic_road
41-8,"En esta vía de doble sentido, el vehículo rojo, ¿adelanta correctamente?",https://www.todotest.com/tests/imgs/0455.jpg,q_deictic_road
41-14,¿Qué le indica la señal en esta vía de sentido único?,https://www.todotest.com/tests/imgs/0456.jpg,q_deictic_road|q_sign_or_marking_desc
41-20,"En esta curva, ¿cómo debe circular?",https://www.todotest.com/tests/imgs/0460.jpg,q_deictic_road
41-23,"A la vista de esta señalización, ¿está permitido circular por el carril derecho a 90 kilómetros por hora?",https://www.todotest.com/tests/imgs/0454.jpg,q_sign_like|q_sign_or_marking_desc
41-25,¿Qué indica esta señal?,https://www.todotest.com/tests/imgs/s19.jpg,q_sign_like|q_sign_or_marking_desc
41-28,"El ciclista de la fotografía, ¿circula correctamente?",https://www.todotest.com/tests/imgs/0453.jpg,q_image_like
42-19,"En un paso de peatones, ¿hay que hacer señales a los peatones para que crucen la calzada?",https://www.todotest.com/tests/imgs/0582.jpg,q_sign_or_marking_desc
42-21,"Estas marcas viales, ¿qué indican?",https://www.todotest.com/tests/imgs/0466.jpg,q_sign_or_marking_desc|q_marking_hard
42-26,"En un puesto de peaje, ¿qué se debe hacer?",https://www.todotest.com/tests/imgs/0475.jpg,a_sign_or_marking_desc
43-7,Esta señal prohíbe la entrada a...,https://www.todotest.com/tests/imgs/r106.jpg,q_sign_like|q_sign_or_marking_desc
43-12,¿Que señal debe obedecer?,https://www.todotest.com/tests/imgs/0206.jpg,q_sign_or_marking_desc
43-26,"Este turismo con remolque, ¿a qué velocidad puede circular como máximo en una autovía?",https://www.todotest.com/tests/imgs/0477.jpg,q_deictic_vehicle
43-27,La señal obliga...,https://www.todotest.com/tests/imgs/r401a.jpg,q_sign_or_marking_desc
44-6,"Cuando encuentre estas señales, ¿qué debe hacer?",https://www.todotest.com/tests/imgs/0209.jpg,q_sign_like|q_sign_or_marking_desc
44-7,Este panel con esta señal indica que está prohibido...,https://www.todotest.com/tests/imgs/0211.jpg,q_sign_like|a_visual_noun_plus_ref|q_sign_or_marking_desc
44-13,"En esta intersección, ¿qué vehículos están obligados a detenerse?",https://www.todotest.com/tests/imgs/0488.jpg,q_deictic_road
44-14,"En una vía de doble sentido un vehículo va a girar a la izquierda, ¿debe facilitar el adelantamiento por la derecha a los demás vehículos?",https://www.todotest.com/tests/imgs/0218.jpg,a_visual_noun_plus_ref
45-6,¿Qué indica esta señal?,https://www.todotest.com/tests/imgs/p11.jpg,q_sign_like|q_sign_or_marking_desc
45-10,"A la vista de la señalización, ¿quién tiene preferencia de paso?",https://www.todotest.com/tests/imgs/s28.jpg,q_sign_or_marking_desc
45-13,"En un paso estrecho, esta señal, ¿qué indica?",https://www.todotest.com/tests/imgs/r5.jpg,q_sign_like|q_sign_or_marking_desc
45-20,"En una autopista con tres carriles para cada sentido, ¿qué distancia de seguridad debe dejar un turismo con el vehículo que circula delante?",https://www.todotest.com/tests/imgs/0713.jpg,a_visual_noun_plus_ref
45-22,¿Qué indica esta señal?,https://www.todotest.com/tests/imgs/0498.jpg,q_sign_like|q_sign_or_marking_desc
46-6,Este ciclista...,https://www.todotest.com/tests/imgs/0651.jpg,q_deictic_vehicle
46-10,La señal prohíbe circular a más de 40 km/h. ¿Hasta dónde está prohibido?,https://www.todotest.com/tests/imgs/0512.jpg,q_sign_or_marking_desc
46-11,Esta señal indica...,https://www.todotest.com/tests/imgs/p1b.jpg,q_sign_like|a_visual_noun_plus_ref|q_sign_or_marking_desc
46-18,"Cuando para realizar un cambio de sentido obstaculiza la marcha de los vehículos que circulan detrás, deberá...",https://www.todotest.com/tests/imgs/0652.jpg,a_visual_noun_plus_ref
46-20,Esta señal indica la velocidad...,https://www.todotest.com/tests/imgs/0513.jpg,q_sign_like|q_sign_or_marking_desc
46-22,"En esta vía con tres calzadas separadas, ¿por qué calzada debe circular?",https://www.todotest.com/tests/imgs/0653.jpg,q_deictic_road|a_visual_noun_plus_ref|a_sign_or_marking_desc
46-24,Esta señal indica...,https://www.todotest.com/tests/imgs/s26a.jpg,q_sign_like|q_sign_or_marking_desc
46-30,"Una línea discontinua con trazos muy juntos, ¿qué indica?",https://www.todotest.com/tests/imgs/0516.jpg,q_sign_or_marking_desc|q_marking_hard
47-7,"Este panel, debajo de una señal vertical...",https://www.todotest.com/tests/imgs/s890c.jpg,q_sign_like|a_sign_or_marking_desc
47-8,"Los paneles direccionales, ¿qué indican?",https://www.todotest.com/tests/imgs/0521.jpg,q_sign_or_marking_desc
47-12,"En esta vía de doble sentido, ¿dónde se colocará con su turismo para cambiar de dirección a la izquierda?",https://www.todotest.com/tests/imgs/0522.jpg,q_deictic_road
47-15,"Un turismo en esta vía, ¿a qué velocidad máxima puede adelantar?",https://www.todotest.com/tests/imgs/0523.jpg,q_deictic_road
47-18,"En esta vía urbana, donde hay dos carriles para el mismo sentido ¿cuál será la velocidad máxima a la que podemos circular?",https://www.todotest.com/tests/imgs/0745.jpg,q_deictic_road
47-20,"Un vehículo no prioritario que circule en servicio de urgencia, ¿tiene permitido utilizar las señales acústicas?",https://www.todotest.com/tests/imgs/0084.jpg,q_sign_or_marking_desc
47-25,"En un paso para peatones, ¿está permitido cambiar el sentido de la marcha?",https://www.todotest.com/tests/imgs/0763.jpg,q_marking_hard
47-26,¿Qué indica esta señal?,https://www.todotest.com/tests/imgs/s61b.jpg,q_sign_like|a_visual_noun_plus_ref|q_sign_or_marking_desc
47-27,La señal de la derecha indica...,https://www.todotest.com/tests/imgs/0524.jpg,q_sign_or_marking_desc
48-5,"A la vista de la señal, ¿puede circular un turismo a más de 70 km/h por el carril de la derecha?",https://www.todotest.com/tests/imgs/s50c.jpg,q_sign_or_marking_desc
48-8,¿Cuándo termina la limitación de velocidad que impone esta señal?,https://www.todotest.com/tests/imgs/0531.jpg,q_sign_like|q_sign_or_marking_desc
48-11,"Este turismo, ¿qué espejos retrovisores debe llevar obligatoriamente?",https://www.todotest.com/tests/imgs/0576.jpg,q_deictic_vehicle
48-13,¿Está permitido realizar un cambio de sentido en esta intersección?,https://www.todotest.com/tests/imgs/1402.jpg,q_deictic_road
48-20,"Si observa que un vehículo quiere incorporarse por el carril de aceleración, ¿qué debe hacer?",https://www.todotest.com/tests/imgs/0540.jpg,q_shown_appears
48-21,Esta señal ...,https://www.todotest.com/tests/imgs/r306.jpg,q_sign_like
48-29,Esta señal indica la proximidad de una intersección...,https://www.todotest.com/tests/imgs/p2.jpg,q_sign_like|q_sign_or_marking_desc
49-1,"Desde un vehículo policial un agente hace señales al vehículo que circula delante para que se detenga, ¿qué debe hacer su conductor?",https://www.todotest.com/tests/imgs/0422.jpg,q_sign_or_marking_desc
49-10,"La señal, ¿qué indica?",https://www.todotest.com/tests/imgs/0543.jpg,q_sign_or_marking_desc
49-12,¿Qué indica esta señal?,https://www.todotest.com/tests/imgs/s16.jpg,q_sign_like|q_sign_or_marking_desc
49-16,La señal prohíbe...,https://www.todotest.com/tests/imgs/r304.jpg,q_sign_or_marking_desc
49-29,"Si existen semáforos con indicaciones distintas a la derecha y a la izquierda, ¿a cuál obedecerán los que pretendan seguir de frente?",https://www.todotest.com/tests/imgs/0216.jpg,q_sign_or_marking_desc
50-3,"En esta vía, como norma general, ¿está permitido mantenerse en el carril de la izquierda?",https://www.todotest.com/tests/imgs/0039.jpg,q_deictic_road|a_visual_noun_plus_ref
50-15,Esta señal indica la entrada a una vía reservada para...,https://www.todotest.com/tests/imgs/r407a.jpg,q_sign_like|q_sign_or_marking_desc
50-18,¿Qué indica esta señal?,https://www.todotest.com/tests/imgs/s50e.jpg,q_sign_like|q_sign_or_marking_desc
50-21,La señal triangular indica que se debe...,https://www.todotest.com/tests/imgs/0012.jpg,q_sign_or_marking_desc
51-1,Estas señales indican peligro por...,https://www.todotest.com/tests/imgs/0290.jpg,q_sign_like|q_sign_or_marking_desc
51-2,"En esta situación de la fotografía, el conductor del camión, ¿está obligado a apartarse al arcén para facilitar el adelantamiento a otros vehículos?",https://www.todotest.com/tests/imgs/0561.jpg,q_image_like|q_this_situation
51-6,"En esta intersección y según la señalización, ¿a qué vehículos debe ceder el paso?",https://www.todotest.com/tests/imgs/0562.jpg,q_deictic_road|q_sign_or_marking_desc
51-10,¿Puede estacionar en esta zona?,https://www.todotest.com/tests/imgs/0292.jpg,q_is_this_pattern
51-11,¿Alguna de estas señales indica que finaliza un carril destinado a la circulación?,https://www.todotest.com/tests/imgs/0563.jpg,q_sign_like|q_sign_or_marking_desc
51-14,"En esta situación, si pretende seguir de frente, ¿a cuál de los dos semáforos debe obedecer?",https://www.todotest.com/tests/imgs/0731.jpg,q_this_situation|a_visual_noun_plus_ref
51-18,Esta señal indica peligro por la proximidad de un tramo...,https://www.todotest.com/tests/imgs/p31.jpg,q_sign_like|q_sign_or_marking_desc
51-19,"En un túnel, esta señal indica...",https://www.todotest.com/tests/imgs/s990.jpg,q_sign_like|q_sign_or_marking_desc
51-27,"Conduce el vehículo gris, ¿cómo debe actuar, atendiendo a las marcas viales?",https://www.todotest.com/tests/imgs/0564.jpg,q_sign_or_marking_desc|q_marking_hard
52-5,¿A qué vehículos prohíbe pasar esta señal?,https://www.todotest.com/tests/imgs/r205.jpg,q_sign_like|q_sign_or_marking_desc
52-6,"En esta situación, ¿es correcto el adelantamiento que está realizando el turismo?",https://www.todotest.com/tests/imgs/0569.jpg,q_this_situation
52-11,Esta señal indica que los carriles sobre los que están situadas las señales de velocidad mínima...,https://www.todotest.com/tests/imgs/s50e.jpg,q_sign_like|q_sign_or_marking_desc
52-18,¿Qué indica esta señal?,https://www.todotest.com/tests/imgs/s52.jpg,q_sign_like|a_visual_noun_plus_ref|q_sign_or_marking_desc
52-28,"A partir de esta señal, circular como mínimo a 30 kilómetros por hora...",https://www.todotest.com/tests/imgs/r411.jpg,q_sign_like
53-1,"El lunes a las 9 de la mañana, a partir del lugar donde se encuentra situada esta señal...",https://www.todotest.com/tests/imgs/0301.jpg,q_sign_like
53-2,"Si queda detenido en el interior de un túnel y se produce un incendio, ¿qué debe hacer?",https://www.todotest.com/tests/imgs/0589.jpg,a_visual_noun_plus_ref
53-10,"En este cruce, ¿puede pasar cuando se enciende la luz verde?",https://www.todotest.com/tests/imgs/0578.jpg,q_deictic_road
53-17,Esta señal indica el lugar en el que...,https://www.todotest.com/tests/imgs/r506.jpg,q_sign_like|q_sign_or_marking_desc
53-26,Los conos de la fotografía ...,https://www.todotest.com/tests/imgs/0587.jpg,q_image_like
54-1,Si en vía interurbana un ciclomotor de dos ruedas quiere girar a la izquierda y no hay carril acondicionado para ello:,https://www.todotest.com/tests/imgs/0975.jpg,a_visual_noun_plus_ref
54-6,"Por esta carretera convencional, ¿cuál es la velocidad máxima a la que puede adelantar un vehículo turismo?",https://www.todotest.com/tests/imgs/0592.jpg,q_deictic_road
54-8,"Las señales horizontales o marcas viales de color blanco, ¿tienen el mismo significado que las señales verticales?",https://www.todotest.com/tests/imgs/0595.jpg,q_sign_or_marking_desc|q_marking_hard
54-12,"La señal circular con borde rojo, ¿qué indica?",https://www.todotest.com/tests/imgs/0475.jpg,q_sign_or_marking_desc
54-18,"Este panel, colocado bajo una señal de prohibición, indica...",https://www.todotest.com/tests/imgs/s820.jpg,q_sign_like|q_sign_or_marking_desc
54-19,La señal que se observa en la fotografía prohíbe...,https://www.todotest.com/tests/imgs/r304.jpg,q_image_like|q_shown_appears|q_sign_or_marking_desc
54-21,"Esta señal, ¿qué indica?",https://www.todotest.com/tests/imgs/s7.jpg,q_sign_like|q_sign_or_marking_desc
55-3,"El vehículo amarillo disminuye la velocidad porque el adelantamiento que está haciendo el vehículo rojo es peligroso, ¿es correcto?",https://www.todotest.com/tests/imgs/0590.jpg,a_visual_noun_plus_ref
55-5,El panel bajo la señal indica...,https://www.todotest.com/tests/imgs/0368.jpg,q_sign_or_marking_desc
55-12,"Por la izquierda de una línea continua, ¿se puede circular?",https://www.todotest.com/tests/imgs/0601.jpg,q_sign_or_marking_desc|q_marking_hard
55-16,"En esta situación, ¿qué marcas viales debe seguir?",https://www.todotest.com/tests/imgs/0602.jpg,q_this_situation|q_sign_or_marking_desc|q_marking_hard
55-20,"Si sobre el carril por el que circula hay un semáforo cuadrado con una flecha verde, ¿debe obedecer una señal de stop o de ceda el paso?",https://www.todotest.com/tests/imgs/0604.jpg,q_sign_or_marking_desc
55-26,El panel indica...,https://www.todotest.com/tests/imgs/0308.jpg,q_sign_or_marking_desc
55-27,Esta señal ...,https://www.todotest.com/tests/imgs/r400e.jpg,q_sign_like
55-30,¿Qué indica este agente?,https://www.todotest.com/tests/imgs/poli_2.jpg,a_visual_noun_plus_ref
56-5,En un cruce no hay señales de preferencia. ¿Debe ceder el paso a un tranvía?,https://www.todotest.com/tests/imgs/0327.jpg,q_sign_or_marking_desc
56-9,La señal prohíbe...,https://www.todotest.com/tests/imgs/r307.jpg,q_sign_or_marking_desc
56-10,"Si va a realizar un nuevo adelantamiento, ¿está permitido seguir circulando por el carril izquierdo?",https://www.todotest.com/tests/imgs/0425.jpg,a_visual_noun_plus_ref
56-18,"En vías urbanas, si no pretende adelantar, ¿qué distancia de seguridad se debe mantener con el turismo que circula delante?",https://www.todotest.com/tests/imgs/1096.jpg,a_visual_noun_plus_ref
56-22,¿A qué obliga esta señal?,https://www.todotest.com/tests/imgs/r1.jpg,q_sign_like|q_sign_or_marking_desc
56-25,Esta señal...,https://www.todotest.com/tests/imgs/r403a.jpg,q_sign_like
57-6,¿Qué indica la señal?,https://www.todotest.com/tests/imgs/0615.jpg,q_sign_or_marking_desc
57-8,Esta señal indica...,https://www.todotest.com/tests/imgs/p50.jpg,q_sign_like|q_sign_or_marking_desc
57-21,¿Qué indica la señal?,https://www.todotest.com/tests/imgs/r500.jpg,q_sign_or_marking_desc
57-22,"En esta vía, ¿cuál es la velocidad máxima permitida para un turismo, si no pretende adelantar?",https://www.todotest.com/tests/imgs/0918.jpg,q_deictic_road
57-27,¿Qué indica la señal?,https://www.todotest.com/tests/imgs/p16a.jpg,q_sign_or_marking_desc
58-1,"A la vista de esta señal, ¿qué separación se debe mantener con el vehículo que circula delante?",https://www.todotest.com/tests/imgs/r300.jpg,q_sign_like|q_sign_or_marking_desc
58-5,"En esta motocicleta, ¿debe llevar casco?",https://www.todotest.com/tests/imgs/0231.jpg,q_deictic_vehicle
58-9,"En una intersección regulada por esta señal, ¿a quién debe ceder el paso?",https://www.todotest.com/tests/imgs/p2.jpg,q_sign_like|a_visual_noun_plus_ref|q_sign_or_marking_desc
58-10,En esta carretera estrecha quiere realizar un cambio de sentido. ¿Dónde debe colocarse para no molestar a otros vehículos?,https://www.todotest.com/tests/imgs/0629.jpg,q_deictic_road
58-12,Las marcas viales que señalizan un tramo de obras...,https://www.todotest.com/tests/imgs/0628.jpg,q_marking_hard
58-17,"En esta curva de visibilidad reducida, ¿está permitido parar o estacionar?",https://www.todotest.com/tests/imgs/0321.jpg,q_deictic_road
58-21,¿Qué indica esta señal?,https://www.todotest.com/tests/imgs/s810.jpg,q_sign_like|q_sign_or_marking_desc
58-26,Esta señal informa de la distancia a un tramo en el que se puede efectuar un cambio de sentido...,https://www.todotest.com/tests/imgs/s22.jpg,q_sign_like|q_sign_or_marking_desc
58-29,"Las señales y placas de la parte trasera del camión, ¿qué indican?",https://www.todotest.com/tests/imgs/0631.jpg,q_sign_or_marking_desc
59-5,Esta señal indica...,https://www.todotest.com/tests/imgs/s2a.jpg,q_sign_like|q_sign_or_marking_desc
59-8,Esta señal indica entrada prohibida a...,https://www.todotest.com/tests/imgs/r103.jpg,q_sign_like|q_sign_or_marking_desc
59-10,Esta señal advierte del peligro por la proximidad de una zona donde...,https://www.todotest.com/tests/imgs/p29.jpg,q_sign_like|q_sign_or_marking_desc
59-14,"Estas señales de balizamiento, ¿qué indican?",https://www.todotest.com/tests/imgs/0635.jpg,q_sign_like|q_sign_or_marking_desc
59-18,¿Cuándo puede estacionar a la vista de esta señal?,https://www.todotest.com/tests/imgs/r308d.jpg,q_sign_like|q_sign_or_marking_desc
59-23,"El conductor de este vehículo, ¿está obligado a mantener la adecuada colocación de los animales que transporta?",https://www.todotest.com/tests/imgs/0630.jpg,q_deictic_vehicle
59-26,El panel colocado debajo de la señal vertical...,https://www.todotest.com/tests/imgs/s890c.jpg,a_sign_or_marking_desc
60-1,En una intersección que no tiene señal de preferencia. ¿Cuándo debe ceder el paso a un vehículo de tracción animal?,https://www.todotest.com/tests/imgs/0640.jpg,q_sign_or_marking_desc
60-3,¿Qué señala la flecha de la señal?,https://www.todotest.com/tests/imgs/r401a.jpg,q_sign_or_marking_desc
60-6,¿Qué indican estas señales?,https://www.todotest.com/tests/imgs/0641.jpg,q_sign_like|q_sign_or_marking_desc
60-17,¿Qué indica esta señal?,https://www.todotest.com/tests/imgs/r406.jpg,q_sign_like|q_sign_or_marking_desc
60-21,"En una calzada con los dos sentidos separados por una línea continua, ¿está permitido girar a la izquierda?",https://www.todotest.com/tests/imgs/0645.jpg,q_sign_or_marking_desc|q_marking_hard
60-24,¿Qué indica esta señal?,https://www.todotest.com/tests/imgs/r109.jpg,q_sign_like|q_sign_or_marking_desc
60-25,"En esta curva de visibilidad reducida, ¿está permitido parar?",https://www.todotest.com/tests/imgs/0646.jpg,q_deictic_road
60-26,"En una zona de obras se encuentra un panel direccional provisional, ¿qué indica?",https://www.todotest.com/tests/imgs/0521.jpg,q_sign_or_marking_desc
60-29,Esta señal significa intervalo...,https://www.todotest.com/tests/imgs/s9.jpg,q_sign_like|q_sign_or_marking_desc
62-16,"Si es necesario avisar a un ciclista con señales acústicas, ¿cómo debe hacerse?",https://www.todotest.com/tests/imgs/0084.jpg,q_sign_or_marking_desc
62-18,¿Qué indica la señal de balizamiento (luz roja fija) que se observa en la fotografia?,https://www.todotest.com/tests/imgs/1973.jpg,q_image_like|q_shown_appears|q_sign_or_marking_desc
62-19,¿Qué significa esta señal?,https://www.todotest.com/tests/imgs/1974.jpg,q_sign_like|q_sign_or_marking_desc
62-21,¿Qué indica la señal de la imagen?,https://www.todotest.com/tests/imgs/1975.jpg,q_image_like|q_sign_or_marking_desc
62-22,Esta señal indica que se acerca a un cruce...,https://www.todotest.com/tests/imgs/p1b.jpg,q_sign_like|q_sign_or_marking_desc
63-3,"En este cruce, ¿qué se debe hacer?",https://www.todotest.com/tests/imgs/0153.jpg,q_deictic_road
63-11,¿Qué usuarios deben obedecer el semáforo de la fotografía?,https://www.todotest.com/tests/imgs/0048.jpg,q_image_like
63-14,¿Está permitido circular en ciclomotor por una vía que tiene esta señal en la entrada?,https://www.todotest.com/tests/imgs/r104.jpg,q_sign_like|q_sign_or_marking_desc
63-16,"Siempre que exista espacio suficiente y adoptando las máximas precauciones, está permitido adelantar por la derecha...",https://www.todotest.com/tests/imgs/0745.jpg,a_marking_hard
